Date,Open,High,Low,Close,Adj Close,Volume
1999-02-18,21.750000,21.968750,21.531250,21.843750,12.675140,83000
1999-02-19,21.937500,21.968750,21.531250,21.718750,12.602609,130300
1999-02-22,21.875000,22.000000,21.687500,21.937500,12.729544,79500
1999-02-23,22.000000,22.093750,21.750000,21.750000,12.620739,309600
1999-02-24,21.812500,22.093750,21.656250,21.656250,12.566344,34500
1999-02-25,21.640625,21.906250,21.625000,21.765625,12.629808,44600
1999-02-26,21.843750,22.000000,21.625000,21.625000,12.548215,24900
1999-03-01,21.671875,21.687500,21.343750,21.406250,12.421275,13300
1999-03-02,21.437500,21.531250,21.093750,21.187500,12.294348,55100
1999-03-03,21.375000,21.750000,21.218750,21.656250,12.566344,103300
1999-03-04,21.843750,22.562500,21.843750,22.437500,13.019674,90400
1999-03-05,23.000000,23.031250,22.625000,22.859375,13.264469,92700
1999-03-08,22.984375,23.250000,22.890625,23.187500,13.454875,107600
1999-03-09,22.937500,23.312500,22.843750,22.937500,13.309804,79000
1999-03-10,23.031250,24.312500,23.031250,24.250000,14.071406,1733800
1999-03-11,25.000000,25.250000,24.250000,24.593750,14.270868,909000
1999-03-12,24.875000,25.062500,24.250000,24.500000,14.216468,604300
1999-03-15,24.562500,24.625000,24.015625,24.312500,14.107672,523000
1999-03-16,24.093750,24.312500,24.000000,24.187500,14.035139,273300
1999-03-17,24.312500,24.843750,24.250000,24.812500,14.397797,362800
1999-03-18,25.250000,25.312500,24.937500,25.125000,14.579132,332600
1999-03-19,25.250000,25.281250,24.625000,24.781250,14.431365,260400
1999-03-22,25.000000,25.125000,24.734375,24.937500,14.522360,165000
1999-03-23,24.750000,24.750000,24.250000,24.500000,14.267575,137900
1999-03-24,24.625000,24.718750,24.156250,24.375000,14.194777,61100
1999-03-25,24.312500,24.562500,24.062500,24.437500,14.231172,166500
1999-03-26,24.687500,24.875000,24.468750,24.750000,14.413162,44700
1999-03-29,25.375000,25.687500,25.343750,25.437500,14.813530,84400
1999-03-30,25.281250,25.312500,24.906250,24.968750,14.540555,60800
1999-03-31,25.156250,25.187500,24.593750,24.593750,14.322169,67000
1999-04-01,24.625000,24.656250,24.296875,24.562500,14.303972,22000
1999-04-05,24.562500,25.250000,24.562500,25.156250,14.649741,58400
1999-04-06,25.093750,25.125000,24.718750,24.906250,14.504154,42600
1999-04-07,24.875000,24.906250,24.468750,24.656250,14.358575,836400
1999-04-08,24.765625,25.187500,24.671875,24.906250,14.504154,852300
1999-04-09,24.921875,25.500000,24.890625,25.375000,14.777130,52400
1999-04-12,25.250000,25.750000,25.250000,25.562500,14.886316,62500
1999-04-13,25.406250,25.734375,25.406250,25.531250,14.868121,67800
1999-04-14,25.500000,25.656250,25.218750,25.218750,14.686142,27000
1999-04-15,25.375000,26.437500,25.375000,26.312500,15.323086,259400
1999-04-16,26.593750,27.156250,26.375000,27.140625,15.805341,88500
1999-04-19,27.875000,28.343750,27.437500,27.468750,15.996428,245500
1999-04-20,27.562500,27.562500,26.765625,27.031250,15.741650,386400
1999-04-21,26.875000,27.062500,26.375000,26.625000,15.505068,181200
1999-04-22,26.562500,27.093750,26.250000,27.093750,15.778044,395900
1999-04-23,26.984375,27.000000,26.546875,26.750000,15.577864,16300
1999-04-26,26.562500,26.562500,26.015625,26.156250,15.232097,297800
1999-04-27,26.453125,27.000000,26.437500,26.984375,15.714351,82400
1999-04-28,27.125000,28.281250,27.125000,27.875000,16.233015,103700
1999-04-29,26.812500,28.875000,26.750000,28.718750,16.724367,240100
1999-04-30,28.375000,28.625000,28.000000,28.234375,16.442295,966100
1999-05-03,28.250000,28.937500,28.000000,28.937500,16.851757,276600
1999-05-04,28.968750,29.125000,28.734375,28.968750,16.869949,358500
1999-05-05,28.937500,28.937500,28.156250,28.546875,16.624277,381000
1999-05-06,28.687500,28.750000,28.031250,28.468750,16.578787,402500
1999-05-07,28.281250,28.671875,28.109375,28.640625,16.678873,360700
1999-05-10,28.609375,28.906250,28.312500,28.312500,16.487787,270700
1999-05-11,28.500000,28.531250,28.250000,28.406250,16.542383,71600
1999-05-12,27.750000,28.000000,27.250000,27.875000,16.233015,531700
1999-05-13,28.062500,28.312500,27.875000,28.015625,16.314903,264700
1999-05-14,27.875000,28.062500,27.656250,27.812500,16.196621,254900
1999-05-17,27.437500,27.781250,27.375000,27.703125,16.132915,105800
1999-05-18,27.437500,27.500000,27.015625,27.062500,15.759845,33800
1999-05-19,27.281250,27.593750,27.015625,27.437500,15.978237,280700
1999-05-20,27.343750,27.843750,27.343750,27.750000,16.160213,147500
1999-05-21,27.875000,28.343750,27.687500,28.187500,16.414993,215100
1999-05-24,28.312500,28.593750,27.515625,27.515625,16.023726,310300
1999-05-25,27.562500,28.187500,27.406250,27.406250,15.960036,451000
1999-05-26,27.781250,28.281250,27.625000,28.187500,16.414993,64700
1999-05-27,28.000000,28.375000,27.343750,27.343750,15.923635,76700
1999-05-28,27.406250,27.812500,27.312500,27.625000,16.087408,107800
1999-06-01,27.562500,27.562500,27.015625,27.468750,15.996428,421500
1999-06-02,27.578125,27.843750,27.578125,27.781250,16.178413,32000
1999-06-03,28.093750,28.250000,27.875000,27.875000,16.233015,43300
1999-06-04,28.156250,28.312500,27.875000,28.312500,16.487787,22500
1999-06-07,28.343750,28.734375,28.281250,28.640625,16.678873,182300
1999-06-08,28.500000,28.593750,28.187500,28.187500,16.414993,169800
1999-06-09,28.156250,28.468750,28.125000,28.250000,16.451389,14400
1999-06-10,28.375000,28.531250,28.125000,28.406250,16.542383,122100
1999-06-11,28.562500,28.750000,28.437500,28.625000,16.669771,81700
1999-06-14,28.750000,28.937500,28.531250,28.875000,16.815361,271000
1999-06-15,28.937500,29.343750,28.765625,29.234375,17.024641,151300
1999-06-16,29.375000,29.375000,28.843750,28.937500,16.851757,228800
1999-06-17,28.750000,29.062500,28.687500,28.968750,16.869949,64300
1999-06-18,29.000000,29.125000,28.781250,28.875000,16.900539,59800
1999-06-21,28.812500,28.812500,27.968750,28.203125,16.507286,87500
1999-06-22,27.875000,28.078125,27.843750,27.906250,16.333529,251000
1999-06-23,28.125000,28.250000,28.015625,28.125000,16.461555,261800
1999-06-24,27.937500,27.937500,27.515625,27.656250,16.187204,232500
1999-06-25,27.656250,27.656250,27.375000,27.437500,16.059175,265500
1999-06-28,27.406250,27.515625,27.171875,27.265625,15.958569,55600
1999-06-29,27.265625,27.656250,27.156250,27.640625,16.178059,68700
1999-06-30,27.750000,28.218750,27.750000,28.046875,16.415834,108000
1999-07-01,28.125000,28.312500,27.968750,28.265625,16.543869,33200
1999-07-02,28.281250,28.453125,28.093750,28.359375,16.598747,51600
1999-07-06,28.500000,29.109375,28.500000,28.890625,16.909679,48800
1999-07-07,28.843750,28.843750,28.593750,28.812500,16.863962,120600
1999-07-08,29.000000,29.218750,28.953125,29.000000,16.973696,94300
1999-07-09,28.890625,29.093750,28.812500,28.984375,16.964560,25700
1999-07-12,29.250000,29.281250,29.000000,29.281250,17.138315,92200
1999-07-13,29.031250,29.062500,28.812500,29.000000,16.973696,46200
1999-07-14,29.046875,29.218750,28.843750,29.046875,17.001141,18800
1999-07-15,29.234375,29.375000,29.062500,29.312500,17.156610,33000
1999-07-16,29.093750,29.218750,28.937500,29.125000,17.046871,27000
1999-07-19,29.062500,29.093750,28.781250,29.015625,16.982845,24600
1999-07-20,28.906250,28.937500,28.250000,28.250000,16.534719,18400
1999-07-21,28.062500,28.578125,28.000000,28.562500,16.717628,40500
1999-07-22,28.031250,28.187500,27.703125,28.140625,16.470707,53500
1999-07-23,28.375000,28.453125,28.171875,28.281250,16.553013,56300
1999-07-26,28.218750,28.437500,27.750000,27.750000,16.242075,71800
1999-07-27,27.937500,28.062500,27.671875,27.750000,16.242075,29700
1999-07-28,27.781250,28.250000,27.593750,28.156250,16.479843,14200
1999-07-29,27.968750,28.218750,27.906250,27.984375,16.379253,29400
1999-07-30,28.437500,28.750000,28.375000,28.578125,16.726778,40600
1999-08-02,28.390625,28.453125,27.953125,27.953125,16.360964,13500
1999-08-03,28.203125,28.312500,28.000000,28.312500,16.571301,24500
1999-08-04,28.265625,28.828125,28.265625,28.703125,16.799938,29100
1999-08-05,28.921875,29.250000,28.843750,29.203125,17.092590,58600
1999-08-06,29.375000,29.500000,29.093750,29.156250,17.065153,40400
1999-08-09,29.500000,29.859375,29.328125,29.859375,17.476686,101700
1999-08-10,29.859375,29.937500,29.375000,29.687500,17.376093,61400
1999-08-11,29.593750,29.875000,29.265625,29.875000,17.485838,105900
1999-08-12,29.687500,30.171875,29.687500,29.937500,17.522415,146800
1999-08-13,29.828125,29.906250,29.687500,29.843750,17.467543,223400
1999-08-16,29.703125,29.703125,29.296875,29.546875,17.293783,872000
1999-08-17,29.531250,29.765625,29.468750,29.765625,17.421822,550700
1999-08-18,29.531250,29.781250,29.515625,29.546875,17.293783,675400
1999-08-19,29.406250,29.843750,29.406250,29.750000,17.412672,252400
1999-08-20,29.687500,29.921875,29.640625,29.843750,17.467543,41600
1999-08-23,29.906250,30.062500,29.781250,30.000000,17.558992,98400
1999-08-24,29.734375,29.812500,29.578125,29.812500,17.449261,380700
1999-08-25,29.937500,29.937500,29.359375,29.671875,17.366949,292800
1999-08-26,29.437500,29.437500,28.875000,28.906250,16.918821,55600
1999-08-27,29.000000,29.109375,28.718750,28.890625,16.909679,38900
1999-08-30,29.000000,29.000000,28.500000,28.500000,16.681046,103600
1999-08-31,28.593750,29.109375,28.562500,28.890625,16.909679,291200
1999-09-01,28.890625,29.062500,28.796875,28.812500,16.863962,70800
1999-09-02,28.593750,28.703125,28.312500,28.500000,16.681046,49900
1999-09-03,28.843750,28.937500,28.703125,28.843750,16.882244,15300
1999-09-07,28.781250,29.406250,28.781250,29.375000,17.193186,149900
1999-09-08,29.312500,29.687500,29.187500,29.468750,17.248066,48900
1999-09-09,29.734375,30.296875,29.734375,30.125000,17.632166,111800
1999-09-10,30.312500,30.312500,29.906250,30.031250,17.577291,67300
1999-09-13,29.750000,29.750000,29.484375,29.562500,17.302937,161000
1999-09-14,28.250000,29.625000,28.250000,29.234375,17.110878,226200
1999-09-15,29.062500,29.187500,28.750000,28.812500,16.863962,28200
1999-09-16,28.875000,28.875000,28.562500,28.796875,16.854813,19300
1999-09-17,28.687500,28.968750,28.468750,28.937500,17.013927,410900
1999-09-20,28.968750,28.968750,28.390625,28.500000,16.756693,231800
1999-09-21,27.968750,28.093750,27.312500,27.562500,16.205484,203500
1999-09-22,27.687500,28.000000,27.578125,27.593750,16.223866,26900
1999-09-23,27.812500,27.937500,27.281250,27.281250,16.040123,130600
1999-09-24,27.250000,27.250000,26.359375,27.000000,15.874760,187200
1999-09-27,27.187500,27.437500,27.062500,27.250000,16.021751,146500
1999-09-28,27.031250,27.031250,26.250000,26.812500,15.764524,694200
1999-09-29,26.781250,27.562500,26.781250,27.171875,15.975821,367800
1999-09-30,27.250000,27.500000,27.093750,27.437500,16.131998,609600
1999-10-01,27.500000,27.500000,27.250000,27.343750,16.076870,85100
1999-10-04,27.625000,27.625000,26.984375,27.031250,15.893138,68200
1999-10-05,26.781250,26.781250,26.125000,26.437500,15.544036,66200
1999-10-06,26.625000,26.906250,26.531250,26.906250,15.819645,69200
1999-10-07,26.625000,26.625000,26.281250,26.406250,15.525666,220500
1999-10-08,26.187500,26.187500,25.687500,26.109375,15.351116,365400
1999-10-11,26.125000,26.531250,26.125000,26.500000,15.580787,184300
1999-10-12,26.718750,26.875000,26.546875,26.640625,15.663472,45700
1999-10-13,26.750000,27.000000,26.750000,26.812500,15.764524,22200
1999-10-14,26.781250,26.968750,26.625000,26.718750,15.709404,562800
1999-10-15,26.312500,26.593750,26.125000,26.328125,15.479730,278100
1999-10-18,26.156250,26.406250,25.968750,26.375000,15.507296,243500
1999-10-19,26.468750,26.671875,26.453125,26.453125,15.553230,263800
1999-10-20,26.593750,27.000000,26.515625,27.000000,15.874760,160700
1999-10-21,27.062500,27.125000,26.875000,27.125000,15.948256,24100
1999-10-22,27.406250,27.703125,27.343750,27.578125,16.214676,299000
1999-10-25,27.375000,27.437500,27.062500,27.125000,15.948256,54600
1999-10-26,26.875000,27.000000,26.500000,26.500000,15.580787,16800
1999-10-27,26.609375,26.828125,26.500000,26.718750,15.709404,73800
1999-10-28,27.078125,27.140625,26.843750,26.843750,15.782899,88800
1999-10-29,26.937500,27.093750,26.750000,27.031250,15.893138,98500
1999-11-01,27.062500,27.187500,26.937500,27.015625,15.883942,230400
1999-11-02,26.812500,27.000000,26.718750,26.765625,15.736960,44000
1999-11-03,26.765625,26.781250,26.500000,26.625000,15.654282,320200
1999-11-04,26.593750,26.734375,26.078125,26.203125,15.406240,24100
1999-11-05,26.281250,26.343750,25.375000,25.562500,15.029572,116000
1999-11-08,25.781250,26.546875,25.781250,26.531250,15.599158,46700
1999-11-09,27.000000,27.109375,26.859375,27.093750,15.929883,115300
1999-11-10,27.343750,27.703125,27.343750,27.687500,16.278980,258700
1999-11-11,27.718750,27.718750,27.515625,27.687500,16.278980,217600
1999-11-12,27.312500,28.000000,27.312500,27.875000,16.389225,137100
1999-11-15,27.984375,28.062500,27.875000,28.031250,16.481092,26700
1999-11-16,28.312500,28.500000,28.156250,28.500000,16.756693,78100
1999-11-17,28.593750,29.187500,28.593750,29.000000,17.050673,56900
1999-11-18,29.125000,29.156250,28.765625,29.000000,17.050673,66500
1999-11-19,28.656250,28.750000,28.343750,28.343750,16.664831,179400
1999-11-22,28.484375,28.562500,27.890625,27.890625,16.398413,359900
1999-11-23,28.000000,28.031250,27.250000,27.312500,16.058506,359300
1999-11-24,27.281250,27.656250,27.218750,27.656250,16.260614,23500
1999-11-26,27.437500,27.562500,27.250000,27.250000,16.021751,7400
1999-11-29,27.109375,27.125000,26.953125,27.031250,15.893138,29500
1999-11-30,27.015625,27.250000,26.921875,26.984375,15.865573,14300
1999-12-01,26.937500,27.515625,26.937500,27.515625,16.177927,21700
1999-12-02,27.500000,27.500000,27.125000,27.250000,16.021751,53800
1999-12-03,27.250000,27.515625,27.093750,27.125000,15.948256,248500
1999-12-06,27.187500,27.312500,26.937500,27.109375,15.939069,148600
1999-12-07,26.937500,27.062500,26.593750,26.593750,15.635911,126000
1999-12-08,26.343750,26.875000,26.156250,26.875000,15.801272,67900
1999-12-09,27.031250,27.187500,26.781250,27.093750,15.929883,49100
1999-12-10,27.000000,27.000000,26.312500,26.312500,15.470550,49000
1999-12-13,26.312500,26.750000,26.187500,26.468750,15.562410,44900
1999-12-14,26.281250,26.625000,26.218750,26.406250,15.525666,507300
1999-12-15,26.656250,27.250000,26.656250,26.937500,15.838017,218100
1999-12-16,27.031250,27.375000,27.015625,27.203125,15.994197,62100
1999-12-17,27.187500,27.250000,26.750000,27.000000,15.921583,955900
1999-12-20,26.875000,27.031250,26.375000,26.406250,15.571459,781300
1999-12-21,26.562500,26.812500,26.468750,26.484375,15.617535,725800
1999-12-22,26.406250,26.562500,26.312500,26.343750,15.534600,605300
1999-12-23,26.531250,27.093750,26.531250,27.093750,15.976870,144400
1999-12-27,27.250000,28.000000,26.906250,26.906250,15.866305,1251200
1999-12-28,26.718750,27.187500,26.718750,26.937500,15.884732,56100
1999-12-29,27.031250,27.406250,26.921875,27.218750,16.050587,47400
1999-12-30,27.062500,27.125000,26.875000,27.000000,15.921583,58200
1999-12-31,27.000000,27.250000,26.812500,27.093750,15.976870,34800
2000-01-03,27.312500,27.312500,26.375000,26.562500,15.663601,380300
2000-01-04,26.312500,26.312500,25.875000,26.062500,15.368756,722200
2000-01-05,26.125000,26.750000,26.000000,26.750000,15.774160,337800
2000-01-06,26.750000,27.843750,26.750000,27.781250,16.382282,133100
2000-01-07,27.687500,28.406250,27.687500,28.078125,16.557344,468000
2000-01-10,28.078125,28.078125,27.625000,27.843750,16.419138,122100
2000-01-11,27.843750,28.062500,27.562500,27.875000,16.437565,144800
2000-01-12,27.843750,27.843750,27.562500,27.750000,16.363853,57300
2000-01-13,27.937500,28.312500,27.718750,28.234375,16.649488,149200
2000-01-14,28.093750,28.093750,27.687500,28.062500,16.548136,35700
2000-01-18,27.875000,28.562500,27.875000,28.406250,16.750835,110500
2000-01-19,28.312500,28.625000,28.281250,28.312500,16.695549,190300
2000-01-20,28.406250,28.406250,27.937500,28.312500,16.695549,344300
2000-01-21,28.937500,29.234375,28.781250,29.093750,17.156248,483300
2000-01-24,29.281250,29.375000,28.031250,28.062500,16.548136,296500
2000-01-25,28.125000,29.468750,27.812500,28.000000,16.511282,57800
2000-01-26,27.812500,28.281250,27.562500,27.562500,16.253284,46900
2000-01-27,27.656250,27.875000,26.640625,27.000000,15.921583,1688800
2000-01-28,26.937500,26.968750,26.500000,26.687500,15.737310,33100
2000-01-31,26.187500,27.312500,26.125000,27.312500,16.105871,101600
2000-02-01,27.312500,27.312500,27.000000,27.250000,16.069008,114200
2000-02-02,27.312500,27.609375,27.250000,27.421875,16.170357,29400
2000-02-03,27.375000,27.375000,26.718750,27.093750,15.976870,96800
2000-02-04,26.843750,27.000000,26.156250,26.312500,15.516180,65600
2000-02-07,26.312500,26.718750,26.312500,26.609375,15.691238,55300
2000-02-08,26.750000,27.062500,26.375000,26.375000,15.553035,99400
2000-02-09,26.125000,26.125000,25.500000,25.500000,15.037047,86200
2000-02-10,25.750000,26.437500,25.718750,26.031250,15.350320,615000
2000-02-11,26.281250,26.437500,25.312500,25.718750,15.166052,207800
2000-02-14,25.875000,26.250000,25.593750,26.125000,15.405611,523000
2000-02-15,26.625000,27.218750,26.437500,27.218750,16.050587,300700
2000-02-16,27.156250,27.500000,27.156250,27.343750,16.124289,123900
2000-02-17,27.406250,27.484375,26.937500,27.312500,16.105871,88000
2000-02-18,27.187500,27.187500,26.437500,26.515625,15.635958,141700
2000-02-22,26.625000,26.625000,26.000000,26.281250,15.497757,74600
2000-02-23,26.062500,26.062500,25.406250,25.593750,15.092340,76200
2000-02-24,25.250000,25.437500,24.937500,25.312500,14.926491,316000
2000-02-25,25.156250,25.531250,24.687500,24.812500,14.631641,662800
2000-02-28,25.062500,25.843750,24.625000,25.562500,15.073901,456100
2000-02-29,25.625000,26.343750,25.625000,26.156250,15.424043,80300
2000-03-01,26.015625,26.906250,25.937500,26.812500,15.811022,880600
2000-03-02,26.890625,27.406250,26.875000,27.312500,16.105871,392700
2000-03-03,27.250000,27.250000,26.593750,26.875000,15.847878,611700
2000-03-06,26.687500,27.000000,26.531250,26.718750,15.755738,279800
2000-03-07,26.656250,28.562500,26.656250,28.562500,16.842974,499500
2000-03-08,27.750000,28.843750,27.750000,28.093750,16.566553,1089400
2000-03-09,27.687500,28.156250,27.375000,28.125000,16.584984,358400
2000-03-10,28.000000,28.687500,27.718750,27.750000,16.363853,663100
2000-03-13,27.750000,28.218750,27.218750,27.343750,16.124289,350600
2000-03-14,27.187500,27.718750,27.000000,27.687500,16.326994,360400
2000-03-15,27.390625,27.750000,27.156250,27.562500,16.253284,419500
2000-03-16,27.375000,28.781250,26.750000,28.750000,16.953545,566300
2000-03-17,28.625000,28.625000,27.765625,27.781250,16.437160,149800
2000-03-20,27.906250,27.906250,27.218750,27.343750,16.178320,237500
2000-03-21,26.000000,28.218750,26.000000,28.218750,16.696024,176500
2000-03-22,28.156250,28.343750,27.875000,28.000000,16.566597,41900
2000-03-23,27.812500,28.312500,27.656250,27.968750,16.548105,41500
2000-03-24,28.187500,28.375000,27.937500,28.031250,16.585083,161400
2000-03-27,27.937500,28.437500,27.593750,28.125000,16.640545,219100
2000-03-28,28.187500,28.343750,27.812500,28.000000,16.566597,69300
2000-03-29,27.875000,29.562500,27.875000,29.468750,17.435608,232800
2000-03-30,29.718750,30.218750,29.218750,29.468750,17.435608,177900
2000-03-31,29.375000,29.984375,29.312500,29.312500,17.343151,627900
2000-04-03,29.500000,29.812500,29.390625,29.812500,17.638988,140700
2000-04-04,30.000000,30.156250,28.937500,29.437500,17.417110,414600
2000-04-05,29.484375,29.562500,28.562500,28.562500,16.899408,51300
2000-04-06,28.687500,29.375000,28.687500,29.312500,17.343151,38000
2000-04-07,29.312500,29.375000,28.812500,28.859375,17.075056,255400
2000-04-10,28.687500,28.796875,28.328125,28.437500,16.825451,27000
2000-04-11,28.437500,29.156250,28.437500,28.937500,17.121281,487900
2000-04-12,29.062500,29.562500,28.953125,29.187500,17.269196,242200
2000-04-13,29.250000,29.375000,29.015625,29.125000,17.232212,440800
2000-04-14,29.125000,29.375000,28.218750,28.500000,16.862423,1849100
2000-04-17,28.250000,28.406250,27.515625,27.812500,16.455662,216100
2000-04-18,27.625000,28.046875,27.625000,27.953125,16.538866,79600
2000-04-19,28.000000,28.609375,28.000000,28.562500,16.899408,377800
2000-04-20,28.562500,28.765625,28.312500,28.609375,16.927137,235600
2000-04-24,28.812500,29.000000,28.453125,28.921875,17.112038,22000
2000-04-25,28.921875,29.296875,28.921875,28.968750,17.139765,430800
2000-04-26,29.062500,29.406250,28.906250,29.343750,17.361643,429500
2000-04-27,29.125000,29.781250,29.015625,29.750000,17.602007,27500
2000-04-28,29.687500,29.687500,28.875000,28.875000,17.084295,53000
2000-05-01,29.187500,29.562500,29.031250,29.343750,17.361643,34700
2000-05-02,29.343750,30.000000,29.343750,29.765625,17.611254,148000
2000-05-03,29.750000,29.750000,29.000000,29.000000,17.158257,79100
2000-05-04,29.187500,29.796875,29.187500,29.750000,17.602007,44000
2000-05-05,29.750000,30.109375,29.625000,30.062500,17.786900,35600
2000-05-08,29.875000,30.593750,29.875000,30.437500,18.008768,83000
2000-05-09,30.750000,30.781250,30.187500,30.453125,18.018019,122400
2000-05-10,30.437500,30.718750,30.218750,30.546875,18.073488,353700
2000-05-11,30.687500,31.546875,30.687500,31.500000,18.637426,130800
2000-05-12,31.375000,31.625000,31.328125,31.609375,18.702124,45100
2000-05-15,31.687500,32.312500,31.500000,32.265625,19.090414,1278300
2000-05-16,32.000000,32.125000,31.375000,31.640625,18.720621,930400
2000-05-17,31.812500,31.812500,31.359375,31.796875,18.813065,45600
2000-05-18,31.750000,31.984375,31.375000,31.750000,18.785332,889700
2000-05-19,31.531250,31.984375,31.390625,31.812500,18.822308,71400
2000-05-22,31.562500,31.921875,31.546875,31.546875,18.665140,108400
2000-05-23,31.500000,31.750000,31.218750,31.421875,18.591194,140300
2000-05-24,31.375000,31.609375,31.062500,31.453125,18.609680,64800
2000-05-25,31.500000,31.500000,30.593750,30.875000,18.267630,331800
2000-05-26,30.937500,31.359375,30.890625,30.890625,18.276865,34600
2000-05-30,31.093750,31.500000,31.000000,31.328125,18.535719,62400
2000-05-31,31.312500,32.312500,31.312500,32.265625,19.090414,114700
2000-06-01,32.156250,32.156250,31.375000,31.968750,18.914757,41300
2000-06-02,31.875000,31.906250,30.687500,30.875000,18.267630,49600
2000-06-05,30.687500,31.000000,30.375000,30.437500,18.008768,1123300
2000-06-06,30.593750,31.625000,30.593750,31.625000,18.711378,65700
2000-06-07,31.500000,31.609375,31.031250,31.218750,18.471010,37900
2000-06-08,31.156250,31.500000,31.062500,31.375000,18.563465,74500
2000-06-09,31.359375,31.406250,31.000000,31.171875,18.443279,129800
2000-06-12,31.125000,32.062500,31.125000,31.875000,18.859291,257500
2000-06-13,31.937500,32.125000,31.781250,31.875000,18.859291,357100
2000-06-14,32.062500,32.500000,31.437500,31.828125,18.831560,216200
2000-06-15,31.968750,32.000000,31.171875,31.375000,18.563465,251400
2000-06-16,31.375000,32.187500,31.375000,31.750000,18.876179,478500
2000-06-19,31.812500,32.062500,31.250000,31.484375,18.718258,234700
2000-06-20,31.375000,31.468750,30.703125,31.312500,18.616074,90400
2000-06-21,31.125000,31.968750,31.062500,31.875000,18.950497,160700
2000-06-22,32.015625,32.125000,31.031250,31.031250,18.448864,94300
2000-06-23,31.250000,31.750000,31.250000,31.421875,18.681101,79000
2000-06-26,31.687500,31.687500,31.000000,31.171875,18.532469,44500
2000-06-27,31.218750,31.218750,30.625000,30.953125,18.402418,14600
2000-06-28,30.765625,30.875000,30.437500,30.687500,18.244490,90100
2000-06-29,30.625000,31.000000,30.562500,30.750000,18.281652,544400
2000-06-30,30.593750,30.812500,30.093750,30.343750,18.040125,127600
2000-07-03,30.187500,30.640625,30.187500,30.531250,18.151608,54000
2000-07-05,30.000000,30.109375,29.250000,29.265625,17.399157,1032400
2000-07-06,29.687500,30.125000,29.562500,29.562500,17.575666,217800
2000-07-07,29.812500,29.906250,29.625000,29.703125,17.659256,522000
2000-07-10,29.687500,30.109375,29.687500,29.843750,17.742865,173300
2000-07-11,30.000000,30.984375,30.000000,30.906250,18.374544,71100
2000-07-12,31.000000,31.046875,30.500000,30.500000,18.133032,154300
2000-07-13,30.218750,30.343750,29.875000,30.031250,17.854340,68900
2000-07-14,30.187500,30.187500,29.687500,30.000000,17.835760,211700
2000-07-17,30.062500,30.187500,29.609375,29.609375,17.603521,228000
2000-07-18,29.625000,30.187500,29.625000,29.875000,17.761448,101000
2000-07-19,30.000000,30.093750,29.656250,29.796875,17.714998,57200
2000-07-20,29.750000,29.937500,29.500000,29.500000,17.538504,185600
